dimension,ori_mean,ori_std,mod_mean_Human_Plagiarism_(Base),mod_std_Human_Plagiarism_(Base),shift_mean_Human_Plagiarism_(Base),shift_std_Human_Plagiarism_(Base),mod_mean_Human_Plagiarism_+_DSP,mod_std_Human_Plagiarism_+_DSP,shift_mean_Human_Plagiarism_+_DSP,shift_std_Human_Plagiarism_+_DSP,mod_mean_Original_+_DSP,mod_std_Original_+_DSP,shift_mean_Original_+_DSP,shift_std_Original_+_DSP,mod_mean_AI_Generation_(Base),mod_std_AI_Generation_(Base),shift_mean_AI_Generation_(Base),shift_std_AI_Generation_(Base),mod_mean_AI_+_DSP,mod_std_AI_+_DSP,shift_mean_AI_+_DSP,shift_std_AI_+_DSP
364,1.114455,1.387131,0.979547,1.350820,-0.135049,1.498346,0.863378,1.356789,-0.240799,1.514655,1.021954,1.426304,-0.099921,0.699196,0.308995,1.382064,-0.813305,1.902490,0.420432,1.378748,-0.703074,1.919592
365,0.106117,1.727550,0.353873,1.960509,0.269545,1.841228,0.347670,1.966749,0.264650,1.875960,0.141180,1.814830,0.012661,0.776527,0.555122,1.755368,0.430022,2.413888,0.714692,1.779342,0.586845,2.461903
366,-0.109577,1.169657,-0.192565,1.147253,-0.113831,1.264928,-0.104707,1.153028,-0.032487,1.262053,-0.115852,1.169096,0.027276,0.597803,-0.125963,1.296705,0.019482,1.684048,-0.127736,1.319778,0.016688,1.729742
367,0.225610,1.259622,0.100345,1.212921,-0.254565,1.330279,0.104413,1.274295,-0.251230,1.390462,0.091943,1.311462,-0.011867,0.625849,0.555345,1.394512,0.453177,1.847672,0.491583,1.388515,0.389261,1.838395
368,0.245812,1.407011,0.207224,1.406736,-0.034330,1.279799,0.249441,1.452462,0.005827,1.294347,0.217754,1.476455,-0.030365,0.648669,0.155554,1.351872,-0.091150,1.728936,0.175732,1.326220,-0.072566,1.756974
369,-0.028225,1.337361,-0.260262,1.184678,-0.303367,1.348484,-0.303518,1.222548,-0.353088,1.435241,-0.181183,1.302133,-0.079400,0.642094,-0.313503,1.425418,-0.210390,1.835755,-0.391076,1.395884,-0.290565,1.822286
370,0.057314,1.524541,-0.293671,1.411822,-0.376855,1.635461,-0.180828,1.367090,-0.264041,1.678970,0.077610,1.432672,0.044148,0.679316,-0.102587,1.260261,-0.137193,1.811753,-0.207048,1.258401,-0.239399,1.842618
371,0.458976,1.373946,0.251902,1.499711,-0.240155,1.606755,0.314398,1.489206,-0.176985,1.584902,0.417856,1.422989,-0.009976,0.670325,-0.089973,1.249797,-0.519774,1.795393,-0.028799,1.243683,-0.457095,1.801506
372,-0.409950,1.278946,-0.338966,1.163704,0.060906,1.364903,-0.350255,1.150369,0.053104,1.414010,-0.453272,1.249061,-0.035652,0.658593,-0.046898,1.280117,0.371384,1.687599,-0.110652,1.259272,0.305312,1.710285
373,-0.178172,1.119152,-0.148764,1.094622,-0.006278,1.049973,-0.065288,1.116833,0.076990,1.094036,-0.143486,1.151888,0.068556,0.512430,-0.274091,1.127189,-0.062898,1.501037,-0.219228,1.114735,-0.007030,1.516370
374,0.477665,1.120380,0.448118,1.282060,-0.067212,1.280801,0.542489,1.253260,0.029674,1.288368,0.458080,1.182473,0.012644,0.512120,0.283287,1.156883,-0.158934,1.598798,0.401233,1.152429,-0.042536,1.602582
375,0.838918,1.726635,0.842198,1.669328,0.027233,1.517054,0.621231,1.714697,-0.194136,1.587814,0.699139,1.760146,-0.161800,0.725880,-0.279491,1.487157,-1.140553,2.133406,-0.452310,1.491844,-1.313715,2.138823
376,-0.267436,1.326206,-0.244626,1.251638,0.139088,1.376899,-0.132003,1.275926,0.254769,1.384386,-0.145322,1.285591,0.010565,0.601267,-0.063445,1.100778,0.090492,1.622032,-0.083284,1.118364,0.071349,1.657630
377,-0.098371,1.244039,-0.122968,1.105523,-0.028327,1.189119,-0.204683,1.155905,-0.110697,1.281240,-0.123980,1.262594,-0.021837,0.601124,-0.058238,1.125270,0.043865,1.563453,-0.108534,1.155104,-0.005931,1.590727
378,-0.203150,1.788994,0.076733,1.670445,0.377647,1.603595,0.070397,1.716434,0.361062,1.568676,-0.108000,1.735364,0.009560,0.752726,-0.230082,1.516993,-0.110490,2.228313,-0.161060,1.498797,-0.041281,2.203792
379,0.273771,1.514776,0.223132,1.337786,0.002984,1.329237,0.115568,1.421242,-0.093784,1.424691,0.245016,1.491668,-0.086309,0.655162,-0.141681,1.130005,-0.475858,1.750915,-0.188714,1.154483,-0.522915,1.784905
380,0.140510,1.162215,0.208757,1.067565,0.079392,1.442711,0.106319,1.058991,-0.028771,1.491091,0.075089,1.151461,-0.068994,0.629374,0.010605,1.291009,-0.136854,1.663685,-0.122473,1.219536,-0.269547,1.628181
381,-0.277305,1.078788,-0.215377,1.044132,0.048192,1.231527,-0.277883,1.079373,-0.013248,1.294098,-0.302846,1.080753,-0.014067,0.527226,-0.020666,1.120194,0.267670,1.456160,-0.165095,1.108795,0.124683,1.476263
382,0.556682,1.236579,0.599254,1.151495,0.056306,1.308439,0.648281,1.146884,0.105249,1.384333,0.587956,1.227109,0.017444,0.626167,0.478280,1.243473,-0.090546,1.633913,0.427037,1.245026,-0.142230,1.669845
383,-0.097495,1.439581,0.039935,1.280154,0.142687,1.518454,-0.048179,1.377609,0.054305,1.621983,-0.157106,1.440388,-0.064570,0.698724,-0.581367,1.468227,-0.487702,1.887264,-0.557336,1.465830,-0.464621,1.900481
384,0.350826,1.179155,0.405451,1.134252,-0.059511,1.239393,0.389177,1.113088,-0.080024,1.282688,0.237204,1.117884,-0.002598,0.604732,0.084634,1.222207,-0.154695,1.575866,0.148182,1.230147,-0.091018,1.612147
385,-0.057996,1.331701,0.064220,1.476928,0.195831,1.431113,-0.103333,1.485716,0.028903,1.458542,-0.073899,1.399926,-0.084873,0.662112,-0.509020,1.413593,-0.521013,1.957850,-0.658048,1.371845,-0.670693,1.943511
386,0.062944,1.042144,0.108089,1.028174,0.023020,1.124565,0.215007,1.073752,0.127598,1.157973,0.106115,1.120484,0.066533,0.545099,0.214912,1.177173,0.174930,1.532236,0.286578,1.123654,0.246281,1.504913
387,-0.284678,1.795672,-0.334153,1.743429,-0.177453,1.831295,-0.373555,1.681915,-0.228215,1.713912,-0.435269,1.794097,-0.024520,0.786181,0.281449,1.713934,0.701994,2.340419,0.223862,1.676598,0.640157,2.356186
388,-0.138541,1.233911,-0.152609,1.239319,0.007633,1.149106,-0.207256,1.242438,-0.045242,1.189390,-0.108241,1.258177,0.008337,0.579670,-0.319283,1.230087,-0.201733,1.668532,-0.423157,1.239912,-0.306743,1.706396
389,0.297629,1.259189,0.290342,1.179849,0.017873,1.220756,0.310477,1.250183,0.045486,1.384886,0.321364,1.279464,-0.006691,0.762807,0.216991,1.375245,-0.110994,1.774402,0.165891,1.344573,-0.161517,1.794457
390,0.389356,1.311816,0.446744,1.235831,0.005868,1.293964,0.516502,1.290347,0.071897,1.397650,0.383406,1.372337,0.043841,0.692306,0.431068,1.354650,0.096215,1.722664,0.406232,1.326066,0.069255,1.771588
391,-0.902873,1.244227,-0.864041,1.255838,0.085225,1.388817,-0.860580,1.298383,0.084815,1.413211,-0.873926,1.268612,-0.011456,0.513136,-0.285967,1.162902,0.574740,1.656235,-0.335271,1.177165,0.526987,1.674388
392,0.228452,1.282587,0.241949,1.227208,0.055842,1.269508,0.258665,1.239601,0.080658,1.305064,0.276855,1.243144,0.002172,0.573851,0.219183,1.297148,-0.057694,1.770179,0.084409,1.271419,-0.190827,1.739966
393,-0.338612,1.275545,-0.245969,1.074274,0.116660,1.288361,-0.251054,1.083767,0.105572,1.323535,-0.294477,1.230711,0.024865,0.554358,-0.460162,1.111140,-0.136264,1.574393,-0.410529,1.113577,-0.089363,1.587765
394,0.468636,1.166021,0.439901,1.256201,-0.056711,1.244991,0.575460,1.311163,0.077393,1.335245,0.536876,1.263972,0.095460,0.628712,0.886269,1.270288,0.447089,1.702214,0.907098,1.308134,0.466088,1.746837
395,0.382354,1.266883,0.267226,1.201100,-0.106636,1.214705,0.228974,1.191349,-0.143765,1.278015,0.370310,1.201038,-0.019627,0.521011,0.303696,1.146917,-0.088044,1.585631,0.195284,1.151519,-0.196553,1.592532
396,-0.438200,1.324053,-0.499641,1.033470,-0.087281,1.544397,-0.506385,1.109682,-0.099035,1.569112,-0.459058,1.229631,0.008353,0.663725,-0.111509,1.302943,0.355381,1.708834,-0.312457,1.317387,0.154077,1.747502
397,-0.240239,1.214066,-0.160255,1.466645,0.072607,1.479086,-0.159073,1.424509,0.070287,1.441248,-0.192202,1.323937,0.058304,0.615103,-0.168380,1.358059,0.082871,1.826302,-0.060075,1.343428,0.189774,1.830695
398,-0.048991,1.100248,-0.195479,1.112157,-0.165603,1.215422,-0.095404,1.122289,-0.065154,1.273142,-0.009982,1.162638,0.055448,0.605737,0.020282,1.094056,0.087097,1.460688,0.103996,1.097012,0.171293,1.505346
399,0.087519,1.162673,0.074963,1.112252,0.018501,1.225799,0.086999,1.168439,0.035077,1.245064,0.124791,1.197546,0.005203,0.572518,-0.007773,1.156499,-0.130493,1.555881,-0.020735,1.177513,-0.141609,1.574820
400,0.748732,2.057923,0.980646,1.822703,0.356379,2.148805,0.738090,1.798009,0.108835,2.073456,0.727827,2.001652,-0.132283,0.847563,-0.714526,2.059619,-1.577554,2.742002,-0.610251,1.995068,-1.473429,2.691762
401,0.150729,1.237835,0.316880,1.325283,0.184607,1.431790,0.331621,1.340015,0.202063,1.503590,0.200293,1.298298,0.029594,0.676686,0.325042,1.267968,0.156445,1.717940,0.397892,1.272669,0.227344,1.756590
402,0.137244,1.408549,0.171634,1.445917,0.125729,1.545621,0.201924,1.502739,0.162667,1.553030,0.225786,1.495097,-0.002393,0.658280,-0.836162,1.512807,-1.064770,1.981820,-0.869737,1.505744,-1.099360,1.996004
403,0.780656,1.136028,0.831125,1.268045,0.046832,1.365309,0.814156,1.264440,0.024119,1.355431,0.746511,1.180794,-0.026425,0.598345,0.031986,1.247036,-0.741204,1.639448,-0.034820,1.227569,-0.807062,1.650299
404,0.485522,1.468320,0.599296,1.365965,0.052198,1.603065,0.476643,1.396120,-0.077816,1.729278,0.339427,1.435736,-0.082266,0.719032,0.005232,1.673380,-0.419308,2.024784,-0.118096,1.632201,-0.538633,2.034267
405,-0.207809,1.196454,-0.307865,1.214788,0.021245,1.180530,-0.445260,1.330826,-0.111135,1.349462,-0.209599,1.286021,-0.120180,0.637869,-0.295380,1.245606,-0.207692,1.634153,-0.278496,1.261035,-0.189633,1.666662
406,-0.155716,1.292554,-0.102571,1.116160,0.212855,1.215478,-0.144627,1.168397,0.182653,1.246233,-0.048735,1.222023,-0.052770,0.554131,-0.214469,1.125146,-0.222277,1.555650,-0.205194,1.129769,-0.210520,1.587937
407,-0.204929,1.555259,-0.230594,1.341856,-0.043309,1.556201,-0.210754,1.315930,-0.022297,1.658373,-0.231931,1.488206,-0.012400,0.690483,-0.169968,1.318992,0.050112,1.848131,-0.198172,1.356524,0.022994,1.911067
408,-0.168578,1.227577,-0.378938,1.069635,-0.179036,1.304741,-0.221130,1.149144,-0.021175,1.367845,-0.115625,1.217219,0.025252,0.661712,0.087115,1.217205,0.224150,1.619431,0.035038,1.197871,0.173372,1.644668
409,-0.793849,1.373933,-0.880410,1.354457,-0.108068,1.447937,-0.835797,1.331950,-0.059955,1.454973,-0.758303,1.348474,0.052885,0.650198,-0.734190,1.269109,0.076612,1.814249,-0.751825,1.242856,0.059444,1.818934
410,-0.354652,1.169864,-0.259197,1.186502,0.072832,1.263066,-0.356042,1.217618,-0.027733,1.304082,-0.381735,1.209434,-0.001872,0.694938,0.284931,1.435690,0.662326,1.777575,0.176638,1.380550,0.555676,1.752380
411,-0.380429,1.585680,-0.260956,1.385386,0.260312,1.733098,-0.302390,1.416406,0.223725,1.759919,-0.230421,1.503613,0.013330,0.634635,0.102455,1.277534,0.345407,1.827787,0.108161,1.254320,0.351150,1.837806
412,0.158448,1.219695,0.085048,1.244591,-0.036008,1.303208,0.086056,1.272565,-0.031786,1.361945,0.171892,1.288352,-0.026214,0.622630,0.062588,1.232839,-0.132896,1.738052,0.137588,1.221062,-0.058343,1.746539
413,-0.224795,1.622013,-0.256698,1.520427,-0.069314,1.832137,-0.337934,1.522370,-0.155245,1.821785,-0.316040,1.612012,-0.054091,0.729061,-0.264342,1.554756,0.002418,2.149127,-0.266568,1.578110,-0.001924,2.188887
414,-0.752099,1.392888,-0.724382,1.395648,0.120489,1.398122,-0.799221,1.439633,0.042555,1.461131,-0.730712,1.454171,-0.063868,0.669439,-0.670557,1.341766,-0.002974,1.844204,-0.764352,1.379653,-0.097529,1.890651
415,0.158762,1.516716,0.250685,1.455260,0.133144,1.440710,0.225773,1.397495,0.103697,1.467429,0.164780,1.475464,-0.029807,0.626451,-0.071028,1.393927,-0.263304,1.923977,-0.013597,1.370242,-0.207567,1.934390
416,-0.575561,1.257161,-0.632048,1.291926,-0.084720,1.242814,-0.502477,1.297702,0.045682,1.322066,-0.539621,1.269664,0.060684,0.620731,-0.198738,1.308993,0.404072,1.722565,-0.144139,1.300550,0.457819,1.752597
417,-0.114200,1.390761,-0.241698,1.466255,-0.242305,1.677578,-0.304392,1.378730,-0.313098,1.585067,-0.217606,1.392799,0.011810,0.651865,-0.041923,1.304631,0.188356,1.786941,0.046246,1.271524,0.275693,1.804315
418,0.399801,1.345073,0.424108,1.357047,-0.001736,1.191553,0.501040,1.349242,0.063215,1.280023,0.381405,1.356254,0.014341,0.666570,0.062959,1.375853,-0.300056,1.822391,0.063438,1.321209,-0.301259,1.802057
419,0.536558,1.808592,0.644693,1.682753,0.113114,2.193559,0.681716,1.719019,0.148341,2.088474,0.554096,1.768987,0.014361,0.752492,0.221408,1.854719,-0.318732,2.421379,0.248960,1.832495,-0.290773,2.413192
420,-0.491012,1.422407,-0.502998,1.403703,0.002425,1.218922,-0.444693,1.438909,0.060967,1.378921,-0.448893,1.468006,0.029040,0.661171,0.254924,1.338610,0.732719,1.885393,0.315112,1.350115,0.791924,1.909206
421,0.115762,1.180147,0.043620,1.229144,-0.112574,1.315288,0.071984,1.204325,-0.084368,1.363267,0.084600,1.206212,0.010039,0.710756,0.060789,1.356953,-0.018268,1.783348,0.144693,1.342034,0.066349,1.791734
422,-0.333379,1.602448,-0.543676,1.508037,-0.249538,1.508543,-0.551520,1.552088,-0.248076,1.470021,-0.430407,1.548508,-0.066964,0.683151,-0.352534,1.373591,0.007854,1.951725,-0.392515,1.345763,-0.029668,1.955344
423,0.306082,1.388757,0.255261,1.492530,-0.127776,1.552182,0.317638,1.411622,-0.067130,1.497124,0.298253,1.435023,0.068423,0.722936,-0.359822,1.341787,-0.593184,1.946466,-0.244473,1.365308,-0.477001,1.971764
424,0.272496,1.788957,0.252484,1.720275,-0.075331,1.583917,0.171873,1.717144,-0.157749,1.655529,0.221119,1.744811,0.002961,0.738628,0.783779,1.618875,0.564123,2.196223,0.748979,1.578285,0.530210,2.231614
425,0.126989,1.194586,0.302028,1.317540,0.106710,1.257919,0.241964,1.292215,0.041837,1.248436,0.057714,1.262988,-0.002054,0.586733,0.088457,1.207548,0.032071,1.644934,0.016956,1.218004,-0.041085,1.684094
426,0.295542,1.255962,0.455665,1.165132,0.197186,1.123969,0.394301,1.162784,0.129563,1.167062,0.298879,1.241827,-0.029103,0.586860,-0.083322,1.219910,-0.406852,1.620734,-0.083913,1.213083,-0.408558,1.653495
427,-0.372902,2.125998,-0.585366,2.059632,-0.261959,2.108724,-0.480848,2.066433,-0.176266,2.159640,-0.329258,2.154219,0.102189,0.840482,0.253107,2.030235,0.693305,2.746648,0.376889,1.949733,0.813222,2.743614
428,0.873632,1.327609,0.856157,1.417368,0.002659,1.425606,0.756103,1.437162,-0.092801,1.443390,0.829765,1.389190,-0.065359,0.565634,0.629217,1.342083,-0.265866,1.782590,0.715523,1.354660,-0.181800,1.825422
429,-0.486601,1.545998,-0.488299,1.471698,-0.038571,1.711157,-0.351499,1.486927,0.098507,1.763113,-0.436112,1.564659,0.083809,0.758500,0.133225,1.660822,0.655512,2.166251,0.122856,1.606873,0.644532,2.144324
430,0.298480,1.110729,0.326281,1.067186,0.043082,1.397352,0.251485,1.143923,-0.030067,1.412207,0.245547,1.147035,-0.069742,0.611475,-0.410467,1.263803,-0.725104,1.640038,-0.453388,1.259348,-0.767243,1.671908
431,0.014113,1.406573,-0.075225,1.449599,-0.183233,1.437245,0.040419,1.437165,-0.073089,1.461255,-0.038188,1.423763,0.039725,0.673715,0.196545,1.377299,0.275376,1.796569,0.211262,1.360535,0.291122,1.866951
432,0.432937,1.418931,0.516136,1.487335,0.070258,1.340539,0.555805,1.493575,0.107606,1.372562,0.435943,1.476697,0.018261,0.587486,0.908205,1.348971,0.490400,1.901134,0.944081,1.396929,0.524683,1.954919
433,-0.187063,1.348165,-0.178230,1.361575,0.006538,1.394794,-0.225871,1.280769,-0.041700,1.433355,-0.212373,1.333892,-0.022082,0.727058,-0.276715,1.334478,-0.084066,1.815698,-0.298602,1.303663,-0.109431,1.845572
434,0.214700,0.998160,0.247104,0.954117,0.030879,1.092674,0.254860,1.006649,0.045150,1.091912,0.242639,1.033944,0.023935,0.580373,0.323402,1.198421,0.103941,1.509169,0.290354,1.203143,0.071800,1.516540
435,-0.148169,1.412357,-0.156981,1.052298,-0.038073,1.444721,-0.083037,1.126575,0.027358,1.572648,-0.145812,1.294115,0.036349,0.628439,0.068478,1.232615,0.251766,1.677344,-0.017127,1.211459,0.166021,1.675978
436,0.605746,1.195216,0.665289,1.173309,0.059116,1.195719,0.659373,1.197464,0.048082,1.334588,0.640475,1.210549,0.037251,0.715014,0.608004,1.248181,0.007784,1.617834,0.488620,1.266542,-0.111706,1.656376
437,0.802668,1.384564,1.013970,1.356993,0.169406,1.284757,1.037360,1.357424,0.191058,1.353119,0.756196,1.434783,-0.007252,0.747338,0.300338,1.406338,-0.457972,1.849412,0.211962,1.476849,-0.549253,1.938666
438,0.914705,1.281550,0.889058,1.324878,-0.097468,1.357540,1.016031,1.321767,0.025219,1.327075,0.879206,1.317699,0.035951,0.694057,0.914324,1.372272,0.072001,1.810736,0.942014,1.325081,0.098652,1.784760
439,-0.518501,1.115764,-0.410907,1.175648,0.109275,1.360889,-0.330967,1.183762,0.192124,1.403650,-0.404951,1.165231,0.108580,0.653033,-0.219797,1.174155,0.294907,1.590389,-0.140191,1.206939,0.374612,1.627107
440,0.423533,1.455609,0.332189,1.462864,-0.076867,1.448017,0.355329,1.436522,-0.044547,1.441734,0.456049,1.407682,0.012901,0.597643,0.139178,1.403556,-0.309811,1.836864,0.078694,1.377604,-0.366342,1.871676
441,-0.203529,1.526704,-0.088871,1.604843,0.188064,1.497442,-0.043585,1.532312,0.227463,1.542008,-0.117883,1.481424,0.018985,0.690916,-0.019302,1.352611,0.120606,1.932530,-0.101834,1.372255,0.037901,1.960327
442,0.528990,1.489035,0.590730,1.448478,0.030107,1.679752,0.336325,1.436071,-0.224467,1.716324,0.395429,1.487185,-0.104074,0.764199,-0.256475,1.701048,-0.754718,2.130503,-0.130620,1.699620,-0.629379,2.159519
443,1.266976,2.000828,1.521864,2.071326,0.274652,1.948342,1.376305,2.020648,0.133388,1.914611,1.192027,1.967046,-0.095743,0.775810,0.212898,1.721627,-1.076916,2.372786,0.168183,1.707687,-1.121510,2.409410
444,-0.048011,1.465298,0.103388,1.249754,0.287006,1.735491,0.079740,1.327875,0.264742,1.662083,0.073940,1.436688,-0.009194,0.725935,0.244506,1.382438,0.164562,1.850913,0.293499,1.406360,0.212643,1.866636
445,0.056984,1.141991,0.060732,1.149995,-0.085295,1.233451,0.206805,1.231521,0.058376,1.280260,0.049425,1.230868,0.076630,0.577952,0.292006,1.154617,0.321866,1.573050,0.439520,1.157418,0.469498,1.607710
446,-0.475453,1.254668,-0.654500,1.320742,-0.142684,1.274890,-0.597475,1.241832,-0.088544,1.250817,-0.423233,1.270043,0.019371,0.575353,-0.100988,1.224108,0.343599,1.700608,-0.006921,1.201207,0.436725,1.707850
447,0.158175,1.279820,0.340777,1.285843,0.202275,1.464755,0.310441,1.359372,0.171285,1.534812,0.211724,1.362006,0.034121,0.688030,0.365902,1.552156,0.193034,1.914652,0.425856,1.524259,0.249786,1.903162
448,0.387176,1.381857,0.163337,1.443183,-0.158329,1.469266,0.155926,1.446794,-0.169151,1.498202,0.402403,1.396588,-0.041991,0.676608,-0.507430,1.410549,-0.953829,1.852537,-0.558426,1.343637,-1.005436,1.866245
449,-0.511662,1.569456,-0.628443,1.578265,-0.098564,1.475050,-0.711133,1.519194,-0.194047,1.559502,-0.653738,1.548724,-0.150330,0.795876,-0.988599,1.561326,-0.479967,2.063191,-1.063292,1.573863,-0.557995,2.107519
450,0.542446,1.468895,0.903361,1.519359,0.436840,1.490128,0.749418,1.448238,0.279577,1.467280,0.545544,1.468735,-0.068348,0.705456,-0.157712,1.447737,-0.767656,1.928287,-0.134641,1.416686,-0.745413,1.928033
451,0.014193,1.163207,0.133899,1.038304,0.155115,1.249622,0.068117,1.072404,0.095268,1.320626,0.045202,1.134090,-0.007795,0.631542,-0.399418,1.357909,-0.453020,1.671775,-0.415510,1.331406,-0.467828,1.696858
452,0.290717,1.458818,0.319124,1.350826,0.070046,1.542138,0.252826,1.343130,0.012802,1.565393,0.338793,1.433860,0.002105,0.650867,-0.107855,1.382113,-0.447487,1.905404,-0.049663,1.411964,-0.387430,1.953647
453,-0.006345,1.163547,-0.007352,1.128806,0.003665,1.203189,-0.101947,1.203066,-0.090249,1.239465,-0.012212,1.187274,-0.011561,0.657722,0.616026,1.250837,0.618056,1.572698,0.694843,1.277684,0.696415,1.625060
454,0.063447,1.216255,-0.063209,1.090609,-0.196871,1.245118,0.100336,1.135341,-0.037210,1.237387,0.093012,1.219488,0.097307,0.540330,0.109193,1.200301,0.116595,1.625635,0.118312,1.228089,0.125120,1.653914
455,0.148428,1.392120,0.003341,1.395526,-0.131418,1.255011,-0.048139,1.389828,-0.175601,1.358121,0.091167,1.376027,-0.075260,0.658587,-0.020299,1.560804,-0.189429,1.923628,-0.167968,1.491257,-0.335568,1.908632
456,0.135783,0.920108,0.210715,0.981740,0.081802,1.048156,0.275094,1.038284,0.146988,1.107346,0.201947,0.996242,0.058639,0.542474,-0.035741,1.181360,-0.179345,1.464047,0.024810,1.140928,-0.117939,1.438226
457,0.061586,1.323128,0.395409,1.376146,0.421767,1.415815,0.391602,1.423775,0.419335,1.460993,0.147072,1.387759,0.000631,0.720480,-0.481211,1.313623,-0.627951,1.798121,-0.529324,1.308289,-0.674926,1.815947
458,0.549461,1.561458,0.523314,1.751815,0.033532,1.837835,0.411252,1.730286,-0.086669,1.853127,0.487125,1.618534,-0.112653,0.749723,0.233620,1.540201,-0.363188,2.080960,0.083920,1.480102,-0.515238,2.057363
459,-0.246633,1.174824,-0.147323,1.190834,0.112492,1.215528,-0.113658,1.206632,0.145649,1.306244,-0.177236,1.176645,0.057349,0.638726,0.068943,1.110730,0.302095,1.557851,-0.006936,1.078312,0.227834,1.572464
460,0.436225,1.179525,0.489103,1.159849,0.071420,1.152666,0.592298,1.224219,0.177929,1.258028,0.480483,1.213071,0.022569,0.690297,0.070378,1.292061,-0.384927,1.652443,0.138866,1.320592,-0.317250,1.719740
461,-0.453093,1.190126,-0.252906,1.144068,0.262384,1.128232,-0.242399,1.141148,0.260564,1.172425,-0.362794,1.161528,0.042517,0.582845,-0.175865,1.247459,0.229628,1.648836,-0.127995,1.249109,0.276100,1.669155
462,0.478937,1.072870,0.599297,1.169626,0.162304,1.090524,0.610405,1.161391,0.172309,1.132951,0.507708,1.133789,-0.010462,0.567144,0.301219,1.113623,-0.215703,1.541916,0.345566,1.109086,-0.171967,1.541453
463,-0.250166,1.588214,-0.071932,1.567133,0.259978,1.511298,-0.084769,1.592788,0.249225,1.557070,-0.132146,1.608127,0.036711,0.666087,0.037833,1.582418,0.210383,2.027969,0.269160,1.600977,0.441040,2.123158
464,-0.138365,1.036736,-0.078055,1.001103,0.024480,1.212801,-0.246010,1.022091,-0.141144,1.321791,-0.252882,1.071230,-0.080635,0.623077,-0.380243,1.136256,-0.211322,1.466338,-0.408870,1.151292,-0.239175,1.504275
465,-0.156695,1.278060,-0.311247,1.213786,-0.174224,1.217749,-0.300456,1.202653,-0.162209,1.221759,-0.163926,1.229936,0.010857,0.527857,-0.254288,1.246562,-0.081542,1.637219,-0.352328,1.214536,-0.178057,1.645156
