feature,importance_mean,importance_std,family
clews_topdim_187,0.0001759399019708896,0.0004108055164192205,CLEWS Raw Top-K Dims
clews_topdim_299,0.00017449300605112405,0.0002868504911992127,CLEWS Raw Top-K Dims
clews_topdim_633,0.0001726789038333898,0.00029658645878217685,CLEWS Raw Top-K Dims
clews_topdim_65,0.0001709137598504995,0.00026415305022751056,CLEWS Raw Top-K Dims
clews_topdim_252,0.00016928847249713107,0.00018099562838640052,CLEWS Raw Top-K Dims
clews_topdim_548,0.00016760973695404414,0.0002587644817155232,CLEWS Raw Top-K Dims
clews_topdim_989,0.0001658934890014896,0.0003392260348068868,CLEWS Raw Top-K Dims
clews_delta_max,0.0001592764240230915,0.0003828833609137173,CLEWS Delta Summaries
clews_topdim_288,0.00015917394101236937,0.000158480901856566,CLEWS Raw Top-K Dims
wealy_delta_p95,0.00015917048274756153,0.0002155134708453811,WEALY Delta Summaries
clews_topdim_294,0.00015245582033720506,0.00029847879005423023,CLEWS Raw Top-K Dims
clews_topdim_26,0.00015244231942388443,0.00022551331050676108,CLEWS Raw Top-K Dims
clews_topdim_158,0.00015240577101078846,0.00015488514297651586,CLEWS Raw Top-K Dims
clews_topdim_340,0.0001455022106574777,0.00033651538797795295,CLEWS Raw Top-K Dims
clews_topdim_116,0.00014386313513885528,0.0003134314583934189,CLEWS Raw Top-K Dims
clews_topdim_761,0.0001354225908992479,0.00022937792538488003,CLEWS Raw Top-K Dims
clews_topdim_488,0.0001337549940534366,0.0003621633851544251,CLEWS Raw Top-K Dims
clews_topdim_621,0.00013212691311066395,0.0001943847251076767,CLEWS Raw Top-K Dims
clews_topdim_107,0.000126995574022426,0.00013553992401218226,CLEWS Raw Top-K Dims
clews_topdim_341,0.00012528137935041705,0.00021855494238125667,CLEWS Raw Top-K Dims
clews_topdim_840,0.00012515322135293606,0.0004168820721080537,CLEWS Raw Top-K Dims
clews_topdim_783,0.0001168910522391986,7.594101529955753e-05,CLEWS Raw Top-K Dims
clews_topdim_468,0.00011004858500174297,0.0004138437393788027,CLEWS Raw Top-K Dims
wealy_delta_p90,0.00010160702324648607,0.0001736438360700235,WEALY Delta Summaries
clews_topdim_979,9.823804711721618e-05,0.00025467278955517184,CLEWS Raw Top-K Dims
clews_topdim_1002,9.319143034849375e-05,0.0002002457438566141,CLEWS Raw Top-K Dims
clews_topdim_297,8.473659402392641e-05,0.0001800394571826538,CLEWS Raw Top-K Dims
clews_topdim_859,7.781056470343995e-05,0.0002458257387506135,CLEWS Raw Top-K Dims
clews_topdim_626,7.445216576453805e-05,0.0006479178478307429,CLEWS Raw Top-K Dims
clews_topdim_938,7.122842966049703e-05,0.0002274759166726879,CLEWS Raw Top-K Dims
clews_topdim_12,6.943938334438293e-05,0.00014332439287014233,CLEWS Raw Top-K Dims
clews_topdim_856,6.425214077301344e-05,0.000250122503468263,CLEWS Raw Top-K Dims
clews_topdim_797,6.394188491349872e-05,0.0007045040372684754,CLEWS Raw Top-K Dims
clews_topdim_269,6.263634020480247e-05,0.00024734519294331155,CLEWS Raw Top-K Dims
clews_topdim_260,5.530765833299256e-05,0.0007615074083536628,CLEWS Raw Top-K Dims
clews_topdim_569,5.433890827699628e-05,0.00010098559548992625,CLEWS Raw Top-K Dims
clews_topdim_148,5.247382706823345e-05,0.0001386957147036961,CLEWS Raw Top-K Dims
clews_topdim_616,5.076690743555101e-05,0.00045527192353615736,CLEWS Raw Top-K Dims
clews_topdim_738,4.734478799273134e-05,0.00013760934636695537,CLEWS Raw Top-K Dims
clews_topdim_191,4.5770804532718756e-05,0.0001555904650102224,CLEWS Raw Top-K Dims
clews_topdim_844,4.053884812726949e-05,0.00020950182386207772,CLEWS Raw Top-K Dims
clews_topdim_894,3.563523699463555e-05,0.00012827987307783732,CLEWS Raw Top-K Dims
clews_topdim_562,3.381422700901027e-05,0.0004830050034706046,CLEWS Raw Top-K Dims
clews_topdim_334,2.3537377778315437e-05,0.00020348057232722375,CLEWS Raw Top-K Dims
clews_topdim_0,2.205891124646975e-05,0.0002659523619992359,CLEWS Raw Top-K Dims
clews_topdim_645,2.1908731484931997e-05,0.00019875186111553965,CLEWS Raw Top-K Dims
clews_topdim_477,2.1772293680433207e-05,0.00035374245281000476,CLEWS Raw Top-K Dims
clews_topdim_440,1.856305723464402e-05,0.00016085804687033617,CLEWS Raw Top-K Dims
clews_topdim_632,1.6968018222418556e-05,0.00012196810325913342,CLEWS Raw Top-K Dims
clews_topdim_298,1.1873711071364035e-05,0.00020664212977642349,CLEWS Raw Top-K Dims
clews_topdim_851,1.1213981135438367e-05,0.0007566659532470961,CLEWS Raw Top-K Dims
clews_topdim_611,3.353967317432094e-06,0.0001728782425114477,CLEWS Raw Top-K Dims
clews_topdim_261,-1.7030614004598377e-06,0.0002587484301119988,CLEWS Raw Top-K Dims
clews_topdim_700,-1.7303339455709832e-06,0.00011594505020275019,CLEWS Raw Top-K Dims
clews_topdim_598,-1.8574313332297975e-06,0.00025621727760790123,CLEWS Raw Top-K Dims
clews_topdim_794,-5.145990395116762e-06,0.00017885948833440047,CLEWS Raw Top-K Dims
clews_topdim_908,-1.0171063120179014e-05,0.0002601852488127414,CLEWS Raw Top-K Dims
clews_topdim_422,-1.1947512979126885e-05,0.00025007531167700505,CLEWS Raw Top-K Dims
clews_topdim_678,-1.217241504438693e-05,0.0004727799884620193,CLEWS Raw Top-K Dims
clews_topdim_485,-1.3819859301800186e-05,0.0006637937837979157,CLEWS Raw Top-K Dims
clews_topdim_202,-1.6938200009319893e-05,0.00010235099240899016,CLEWS Raw Top-K Dims
wealy_delta_max,-1.8635050313164923e-05,3.727010062632985e-05,WEALY Delta Summaries
clews_topdim_275,-2.0610886045879795e-05,0.0002922325995815078,CLEWS Raw Top-K Dims
clews_topdim_61,-2.197874590808002e-05,0.0004857952522371459,CLEWS Raw Top-K Dims
clews_topdim_401,-2.883752975568754e-05,0.000269478084982434,CLEWS Raw Top-K Dims
clews_topdim_957,-3.051454718059343e-05,0.0003833612722392302,CLEWS Raw Top-K Dims
clews_topdim_432,-4.576375890905648e-05,0.0006866695856280737,CLEWS Raw Top-K Dims
clews_topdim_554,-4.779528845668679e-05,0.0006385837778944807,CLEWS Raw Top-K Dims
clews_topdim_704,-4.9140101263822625e-05,0.00018118917429630705,CLEWS Raw Top-K Dims
clews_topdim_370,-4.916866951520937e-05,0.00010968665230458069,CLEWS Raw Top-K Dims
clews_topdim_520,-5.0879239928969255e-05,0.00015598543144637806,CLEWS Raw Top-K Dims
clews_topdim_138,-5.098295261189989e-05,0.00038555490973558474,CLEWS Raw Top-K Dims
clews_topdim_530,-6.250847448634467e-05,0.0006233325524911178,CLEWS Raw Top-K Dims
clews_topdim_968,-6.267767931498192e-05,0.0002898526946383801,CLEWS Raw Top-K Dims
clews_topdim_791,-6.618460060898723e-05,0.0004573136085276447,CLEWS Raw Top-K Dims
clews_topdim_871,-6.939153749323524e-05,0.0003164831897049196,CLEWS Raw Top-K Dims
clews_topdim_799,-6.949254850419084e-05,0.00032693290944753393,CLEWS Raw Top-K Dims
clews_topdim_868,-7.109444701356438e-05,0.00014649601440627698,CLEWS Raw Top-K Dims
clews_topdim_289,-7.271072305401472e-05,0.00023351756697292172,CLEWS Raw Top-K Dims
clews_topdim_221,-8.010786676422299e-05,0.0006783028447250995,CLEWS Raw Top-K Dims
clews_topdim_235,-8.298920159564017e-05,0.0003539847369012567,CLEWS Raw Top-K Dims
clews_topdim_441,-8.30632826194222e-05,0.00015736331322727454,CLEWS Raw Top-K Dims
clews_topdim_769,-8.51098730640043e-05,0.0005132929480113213,CLEWS Raw Top-K Dims
clews_topdim_602,-8.98245945393894e-05,0.00012544498589210556,CLEWS Raw Top-K Dims
clews_topdim_379,-8.982794977678843e-05,0.0003343681855261261,CLEWS Raw Top-K Dims
clews_topdim_262,-9.186710976929468e-05,0.0008388166382178359,CLEWS Raw Top-K Dims
clews_topdim_513,-9.648284909506977e-05,0.0003617238399057067,CLEWS Raw Top-K Dims
clews_topdim_921,-9.835576043188965e-05,0.0005772681439359039,CLEWS Raw Top-K Dims
clews_delta_mean,-0.00011329942807516424,0.0004313848219070223,CLEWS Delta Summaries
clews_topdim_538,-0.00012034535940390612,0.00016180669207167003,CLEWS Raw Top-K Dims
clews_topdim_759,-0.00012541315975134193,0.0001436994011634567,CLEWS Raw Top-K Dims
clews_topdim_304,-0.0001261082500292554,0.0004903345587682724,CLEWS Raw Top-K Dims
clews_topdim_806,-0.0001269877279499676,0.00022881392071956056,CLEWS Raw Top-K Dims
clews_topdim_32,-0.0001271679224651212,0.0006927571603666543,CLEWS Raw Top-K Dims
clews_topdim_431,-0.00013270535620406586,0.0004527097884639866,CLEWS Raw Top-K Dims
clews_topdim_951,-0.00013378404032189374,0.00038206951501341236,CLEWS Raw Top-K Dims
clews_topdim_885,-0.00013721537858151222,0.000213445931096534,CLEWS Raw Top-K Dims
clews_topdim_655,-0.00013901181919817596,0.00028257043251555294,CLEWS Raw Top-K Dims
wealy_active_dims_q75_global,-0.0001473484481898879,0.00017940662686677665,WEALY Delta Summaries
clews_topdim_316,-0.0001491233710595452,0.00035845672004233196,CLEWS Raw Top-K Dims
clews_topdim_319,-0.00015228319885143282,9.655590633876967e-05,CLEWS Raw Top-K Dims
clews_topdim_231,-0.000152544261094123,0.0003447036186782914,CLEWS Raw Top-K Dims
clews_topdim_323,-0.00015420149438749586,0.0002892135277426199,CLEWS Raw Top-K Dims
clews_topdim_264,-0.00015905940160483302,0.0001771179849733275,CLEWS Raw Top-K Dims
clews_topdim_930,-0.00016108569861539301,0.00019480516335568663,CLEWS Raw Top-K Dims
clews_topdim_888,-0.0001693275794381055,0.00012684679428998194,CLEWS Raw Top-K Dims
clews_topdim_30,-0.00017440819422305244,0.0001390597490691899,CLEWS Raw Top-K Dims
clews_topdim_14,-0.00018290308829485013,4.438589022828639e-05,CLEWS Raw Top-K Dims
clews_topdim_185,-0.00018450820807882628,0.00019030715803116947,CLEWS Raw Top-K Dims
clews_topdim_950,-0.0002001164153924151,0.0002609012848292959,CLEWS Raw Top-K Dims
clews_topdim_785,-0.00020503309872006438,0.00016693510956501095,CLEWS Raw Top-K Dims
clews_topdim_85,-0.0002149297743162526,0.0006817970007867182,CLEWS Raw Top-K Dims
clews_topdim_631,-0.00023532779347252842,0.00013811356981996802,CLEWS Raw Top-K Dims
clews_topdim_429,-0.00024085119193872906,0.0004618591613094442,CLEWS Raw Top-K Dims
clews_topdim_634,-0.0002458010928291676,9.840269670705234e-05,CLEWS Raw Top-K Dims
clews_topdim_38,-0.00025116531261486496,0.00030596518638235356,CLEWS Raw Top-K Dims
clews_topdim_276,-0.00025509385695667854,0.000301976160097595,CLEWS Raw Top-K Dims
clews_topdim_786,-0.00025910175124104206,0.00023392364295543897,CLEWS Raw Top-K Dims
clews_topdim_774,-0.0002609449314235013,0.0001872264868298592,CLEWS Raw Top-K Dims
wealy_volatile_shell_mean_delta,-0.0002620777403988583,0.0008508989396522645,WEALY Delta Summaries
clews_topdim_663,-0.00026437539986012837,0.0002791617184735692,CLEWS Raw Top-K Dims
clews_topdim_781,-0.00026475826772232036,0.0006702486737874426,CLEWS Raw Top-K Dims
clews_topdim_181,-0.0002679726683042949,0.00047191345843895625,CLEWS Raw Top-K Dims
clews_topdim_954,-0.0002734194190435968,0.0005544160389195886,CLEWS Raw Top-K Dims
clews_topdim_815,-0.0002762997560815661,0.00021383832379667596,CLEWS Raw Top-K Dims
clews_topdim_152,-0.0002879087114127987,0.000466798235753638,CLEWS Raw Top-K Dims
clews_topdim_689,-0.00029756287698803343,0.0005098698942695062,CLEWS Raw Top-K Dims
clews_topdim_476,-0.0003169211479708167,0.00011387886395099085,CLEWS Raw Top-K Dims
clews_topdim_219,-0.0003258719677287303,0.0003863151681131478,CLEWS Raw Top-K Dims
clews_topdim_176,-0.0003320256384743203,0.00019599738805691603,CLEWS Raw Top-K Dims
clews_topdim_941,-0.0003399814540225421,0.00037141091190142625,CLEWS Raw Top-K Dims
clews_topdim_109,-0.0003497206924797158,0.0008019544048904249,CLEWS Raw Top-K Dims
clews_topdim_528,-0.00035217491968373424,0.00011679412003443345,CLEWS Raw Top-K Dims
clews_topdim_733,-0.0003575522821639865,0.0003878238969144382,CLEWS Raw Top-K Dims
clews_topdim_1005,-0.0003591921433499845,0.00029378436100345484,CLEWS Raw Top-K Dims
clews_topdim_701,-0.0003592446171218233,0.00019244259398686197,CLEWS Raw Top-K Dims
clews_topdim_486,-0.00038089762584025966,0.0002030434315969701,CLEWS Raw Top-K Dims
clews_topdim_24,-0.0003816812987152973,0.00018671401387127876,CLEWS Raw Top-K Dims
clews_topdim_333,-0.0003964591989088273,0.0005038546245114369,CLEWS Raw Top-K Dims
clews_topdim_282,-0.00040157430799461216,0.0003049646286423321,CLEWS Raw Top-K Dims
clews_topdim_1016,-0.00040289072195327514,0.0009292769232415701,CLEWS Raw Top-K Dims
clews_topdim_449,-0.00041778797160112456,0.00041465704550554256,CLEWS Raw Top-K Dims
clews_topdim_745,-0.00042022530548755375,0.0003121072311820412,CLEWS Raw Top-K Dims
clews_topdim_463,-0.00042200937273468854,0.00014339829526151525,CLEWS Raw Top-K Dims
clews_topdim_5,-0.00042588370676590606,0.0002524909736004888,CLEWS Raw Top-K Dims
clews_topdim_842,-0.0004486855819151314,0.0001592653888702212,CLEWS Raw Top-K Dims
clews_topdim_982,-0.00045148003278452367,0.000549328466637119,CLEWS Raw Top-K Dims
clews_topdim_193,-0.0004543886021432852,0.0006762782066646617,CLEWS Raw Top-K Dims
clews_topdim_443,-0.00045574425775778414,0.00031309067846771346,CLEWS Raw Top-K Dims
clews_topdim_593,-0.0004578602939872001,0.0002107763258336107,CLEWS Raw Top-K Dims
clews_topdim_852,-0.0004795257998833513,0.0004487840983652285,CLEWS Raw Top-K Dims
clews_topdim_516,-0.00048448819633761797,0.0001344927197415696,CLEWS Raw Top-K Dims
clews_topdim_976,-0.000490957491478028,0.00031602799470790624,CLEWS Raw Top-K Dims
clews_topdim_942,-0.0004910358939525184,0.0003544175494381134,CLEWS Raw Top-K Dims
clews_stable_to_volatile_ratio,-0.0004968733065798814,0.0008636575315446039,CLEWS Delta Summaries
clews_topdim_926,-0.0004998832979938639,0.00023774742480069477,CLEWS Raw Top-K Dims
clews_topdim_93,-0.0005081261940146131,0.0002202113125055124,CLEWS Raw Top-K Dims
clews_topdim_615,-0.0005240603081019257,0.00040663765153858307,CLEWS Raw Top-K Dims
clews_topdim_103,-0.0005276959350877019,0.0002911567633673345,CLEWS Raw Top-K Dims
clews_topdim_448,-0.0005308101113453035,0.0002873942543719095,CLEWS Raw Top-K Dims
clews_topdim_10,-0.0005624482537767373,0.0003792299363542608,CLEWS Raw Top-K Dims
clews_topdim_338,-0.0005870091452183423,0.00028630809543221154,CLEWS Raw Top-K Dims
clews_topdim_552,-0.0005889244756439149,0.0006789885000400438,CLEWS Raw Top-K Dims
clews_topdim_171,-0.0005907754478113869,0.00033382496549622836,CLEWS Raw Top-K Dims
clews_topdim_974,-0.000594398837982979,0.0006923747891833734,CLEWS Raw Top-K Dims
clews_topdim_178,-0.0005949149583681868,0.00041979686869033234,CLEWS Raw Top-K Dims
clews_topdim_127,-0.0005989238977962108,0.0003017687321232605,CLEWS Raw Top-K Dims
clews_topdim_140,-0.0006445249841564804,0.00018110614446963368,CLEWS Raw Top-K Dims
clews_topdim_829,-0.0006473641850343714,0.00024464201420496245,CLEWS Raw Top-K Dims
clews_topdim_967,-0.0006633631364210801,0.0008913248634430338,CLEWS Raw Top-K Dims
clews_topdim_847,-0.0006778833370005843,0.00031673682650993506,CLEWS Raw Top-K Dims
clews_topdim_904,-0.0006902808605657729,0.00038645088413646,CLEWS Raw Top-K Dims
clews_topdim_969,-0.0007052354796342364,0.0006114937262609831,CLEWS Raw Top-K Dims
clews_topdim_424,-0.0007189221602755591,0.0005464014362887847,CLEWS Raw Top-K Dims
clews_topdim_940,-0.0007268830491797163,0.0005228051140289264,CLEWS Raw Top-K Dims
clews_topdim_560,-0.0007481733670610113,0.0003844691727760224,CLEWS Raw Top-K Dims
clews_topdim_236,-0.0007528829699867901,0.00024010990212587234,CLEWS Raw Top-K Dims
clews_topdim_101,-0.0007577398183674644,0.00035660585920731594,CLEWS Raw Top-K Dims
clews_topdim_6,-0.0007632736655527994,0.00036295226289917535,CLEWS Raw Top-K Dims
clews_topdim_29,-0.0007699521597612557,0.0006134520573526812,CLEWS Raw Top-K Dims
wealy_stable_to_volatile_ratio,-0.0007843785060380303,0.0007447260925586206,WEALY Delta Summaries
clews_topdim_931,-0.0008024372726137985,0.00017715392034767493,CLEWS Raw Top-K Dims
clews_topdim_470,-0.0008211563385519538,0.00022611922067450565,CLEWS Raw Top-K Dims
clews_topdim_583,-0.0008222209137033643,0.00030124986485252696,CLEWS Raw Top-K Dims
clews_topdim_161,-0.0008402421915323144,0.0004095170069713258,CLEWS Raw Top-K Dims
clews_topdim_511,-0.0008723242004429644,0.00025066909170101643,CLEWS Raw Top-K Dims
clews_topdim_180,-0.0008736102122575585,0.00018634300611429467,CLEWS Raw Top-K Dims
clews_topdim_657,-0.0008760351162628632,0.0003450304299828418,CLEWS Raw Top-K Dims
clews_topdim_351,-0.0008958169839374808,0.0006348863659155585,CLEWS Raw Top-K Dims
clews_topdim_320,-0.0008983775397818361,0.0006032212726481912,CLEWS Raw Top-K Dims
clews_topdim_848,-0.0009024068989406331,0.00029903350985369603,CLEWS Raw Top-K Dims
clews_topdim_104,-0.0009354389174258016,0.00034884028190282243,CLEWS Raw Top-K Dims
clews_topdim_876,-0.0009485629813882124,0.000530309967620752,CLEWS Raw Top-K Dims
clews_topdim_54,-0.0009632181053957689,0.0003267385142273178,CLEWS Raw Top-K Dims
clews_topdim_41,-0.001006542560248791,0.00047128332066666273,CLEWS Raw Top-K Dims
clews_topdim_383,-0.0010466198918991144,0.00019717550654457276,CLEWS Raw Top-K Dims
clews_topdim_879,-0.0010486022486328795,0.00032753916406945817,CLEWS Raw Top-K Dims
clews_topdim_917,-0.0010649329667169471,0.0002450796095362123,CLEWS Raw Top-K Dims
clews_topdim_752,-0.0010929014480230092,0.0004197524168692272,CLEWS Raw Top-K Dims
clews_topdim_519,-0.0011269182728899318,0.00040992244887873264,CLEWS Raw Top-K Dims
clews_topdim_1017,-0.0011307496503435654,0.0006863844516876588,CLEWS Raw Top-K Dims
clews_topdim_324,-0.0011469094538915313,0.0003272339579473633,CLEWS Raw Top-K Dims
clews_topdim_414,-0.0011762212639258474,0.00026647480174890506,CLEWS Raw Top-K Dims
clews_topdim_79,-0.0011769894249351153,0.0005210535258374514,CLEWS Raw Top-K Dims
clews_topdim_329,-0.0012155046282183112,0.000715952739663969,CLEWS Raw Top-K Dims
clews_topdim_906,-0.0012231334030424535,0.0004895589751572154,CLEWS Raw Top-K Dims
clews_topdim_770,-0.0012275230264822135,0.0005108185521530107,CLEWS Raw Top-K Dims
clews_topdim_899,-0.0012530626991420712,0.000287407250364035,CLEWS Raw Top-K Dims
clews_topdim_688,-0.0012624482744860277,0.00033358368997450205,CLEWS Raw Top-K Dims
clews_topdim_238,-0.0013321193059591119,0.00041645153093691333,CLEWS Raw Top-K Dims
clews_topdim_367,-0.0014319147415772892,0.0002643717751833654,CLEWS Raw Top-K Dims
clews_topdim_590,-0.0014678930555039437,0.0003479329626554528,CLEWS Raw Top-K Dims
clews_topdim_160,-0.0015034405098213854,0.0009171237269335131,CLEWS Raw Top-K Dims
clews_topdim_639,-0.001508610038565794,0.00036622404654691396,CLEWS Raw Top-K Dims
clews_topdim_1010,-0.0015155059854872865,0.0009134336980847346,CLEWS Raw Top-K Dims
clews_topdim_675,-0.0015268599777897185,0.00020620316789962654,CLEWS Raw Top-K Dims
clews_topdim_283,-0.001545841702381745,0.00015128552752855177,CLEWS Raw Top-K Dims
clews_topdim_743,-0.0015497797653303501,0.000672778848592005,CLEWS Raw Top-K Dims
clews_topdim_135,-0.0015714618273767079,0.00026770698918187344,CLEWS Raw Top-K Dims
clews_topdim_228,-0.0016010450367591079,0.000747441906709404,CLEWS Raw Top-K Dims
clews_topdim_108,-0.0016062645780126727,0.0002549368066179145,CLEWS Raw Top-K Dims
clews_topdim_523,-0.0016088147151305243,0.00039674116250922487,CLEWS Raw Top-K Dims
clews_topdim_742,-0.0016687474617192333,0.0001870379182811982,CLEWS Raw Top-K Dims
clews_topdim_995,-0.0017034814140377108,0.0003923769358521794,CLEWS Raw Top-K Dims
clews_topdim_305,-0.002079917264866249,0.0004897124311417444,CLEWS Raw Top-K Dims
