pair_id,time,final_mod_type,filename_mod,filename_ori,euclidean_distance,cosine_distance,neighborhood_confidence,relative_distance
3,75,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_75s.wav,1.1661864519119265,0.679996132850647,0.7639519981358499,0.8715525228678457
3,75,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_75s.wav,1.1567413806915283,0.6690259575843811,0.7753116625888384,0.8574920253624628
3,75,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_75s.wav,1.1502751111984253,0.6615670323371887,0.7834673191191891,0.847931904645569
3,75,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_75s.wav,1.121683120727539,0.6290871500968933,0.8121286263544215,0.806302368915257
3,75,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_75s.wav,1.1299933195114136,0.6384433507919312,0.8049632995456134,0.818294231701349
3,75,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_75s.wav,1.1713138818740845,0.6859886050224304,0.7570779447745544,0.8792330874875864
3,75,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_75s.wav,1.173391819000244,0.6884247660636902,0.7539904462309216,0.882355520394258
3,80,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_80s.wav,1.2125283479690552,0.7351129651069641,0.6940463707328439,0.9421958866824276
3,80,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_80s.wav,1.1917243003845217,0.7101039290428162,0.7267855062332518,0.9101417507495863
3,80,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_80s.wav,1.1441534757614136,0.6545443534851074,0.7910986834440172,0.8389309218823825
3,80,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_80s.wav,1.1386557817459106,0.6482690572738647,0.7960503320517301,0.8308878610759576
3,80,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_80s.wav,1.1826035976409912,0.699276328086853,0.7409413957823605,0.8962639910479018
3,80,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_80s.wav,1.191602349281311,0.7099586725234985,0.7269602703017592,0.9099555751527582
3,80,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_80s.wav,1.1817779541015625,0.6983000636100769,0.7419317255039031,0.8950127107440661
3,80,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_80s.wav,1.1770823001861572,0.692762017250061,0.7495048351392287,0.8879145846759123
3,80,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_80s.wav,1.14059579372406,0.6504800915718079,0.79418618198765,0.8337217485459366
3,80,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_80s.wav,1.162843108177185,0.6761027574539185,0.7675055341955027,0.866562375151468
3,80,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_80s.wav,1.2114837169647217,0.73384690284729,0.6957357567284166,0.9405731719297702
3,80,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_80s.wav,1.2294825315475464,0.7558140754699707,0.6632878946755214,0.9687285448718336
